latitude,longitude,altitude,accuracy,provider,speed,timestamp,date,temperature,humidity,light,proximity,pressure,screen,audio,voluntary_id
-7.255282,-35.9111062,0.0,25.835,fused,0.0,1567045039397,Wed Aug 28 23:17:19 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553184,-35.9111099,0.0,29.389,fused,0.0,1567045054336,Wed Aug 28 23:17:34 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553944,-35.9111752,0.0,26.37,fused,0.0,1567045069305,Wed Aug 28 23:17:49 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553153,-35.9111034,0.0,25.915,fused,0.0,1567045084434,Wed Aug 28 23:18:04 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553941,-35.9111764,0.0,26.37,fused,0.0,1567045099415,Wed Aug 28 23:18:19 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2554127,-35.9111829,0.0,26.375,fused,0.0,1567045114436,Wed Aug 28 23:18:34 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553098,-35.9111144,0.0,28.853,fused,0.0,1567045129637,Wed Aug 28 23:18:49 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553067,-35.9111534,0.0,22.852,fused,0.0,1567045144553,Wed Aug 28 23:19:04 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553246,-35.9111302,0.0,22.839,fused,0.0,1567045159666,Wed Aug 28 23:19:19 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2552662,-35.9110965,0.0,26.102,fused,0.0,1567045174707,Wed Aug 28 23:19:34 GMT-03:00 2019,0.0,0.0,0.0,0.0,0.0,true,Normal,18
-7.255258,-35.9111589,0.0,24.878,fused,0.0,1567045189826,Wed Aug 28 23:19:49 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2552324,-35.9109689,0.0,42.025,fused,0.0,1567045205325,Wed Aug 28 23:20:05 GMT-03:00 2019,0.0,0.0,0.0,0.0,0.0,true,Normal,18
-7.2553396,-35.9110958,0.0,29.555,fused,0.0,1567045219866,Wed Aug 28 23:20:19 GMT-03:00 2019,0.0,0.0,0.0,0.0,0.0,true,Normal,18
-7.2554704,-35.9112238,0.0,50.027,fused,0.0,1567045234835,Wed Aug 28 23:20:34 GMT-03:00 2019,0.0,0.0,0.0,0.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,60.0,fused,0.0,1567045251784,Wed Aug 28 23:20:51 GMT-03:00 2019,0.0,0.0,0.0,0.0,0.0,true,Normal,18
-7.2552724,-35.9110677,0.0,23.89,fused,0.0,1567045266866,Wed Aug 28 23:21:06 GMT-03:00 2019,0.0,0.0,0.0,0.0,0.0,true,Normal,18
-7.2553289,-35.911103,0.0,29.02,fused,0.0,1567045281936,Wed Aug 28 23:21:22 GMT-03:00 2019,0.0,0.0,0.0,0.0,0.0,true,Normal,18
